@fold Actual Eepsites_App0BW I2PSNARK_App0BW IRC_App0BW
IRC_App0BW 0.5 0.15 0.35
I2PSNARK_App0BW 0.24 0.71 0.05
I2PSNARK_App0BW 0.09 0.88 0.03
I2PSNARK_App0BW 0.25 0.7 0.05
I2PSNARK_App0BW 0.12 0.82 0.06
I2PSNARK_App0BW 0.2 0.68 0.12
Eepsites_App0BW 0.0 1.0 0.0
I2PSNARK_App0BW 0.15 0.76 0.09
IRC_App0BW 0.64 0.21 0.15
Eepsites_App0BW 0.02 0.98 0.0
I2PSNARK_App0BW 0.0 1.0 0.0
I2PSNARK_App0BW 0.06 0.91 0.03
IRC_App0BW 0.97 0.01 0.02
Eepsites_App0BW 0.24 0.5 0.26
I2PSNARK_App0BW 0.19 0.39 0.42
IRC_App0BW 0.42 0.27 0.31
I2PSNARK_App0BW 0.08 0.83 0.09
I2PSNARK_App0BW 0.27 0.48 0.25
I2PSNARK_App0BW 0.0 1.0 0.0
I2PSNARK_App0BW 0.03 0.94 0.03
I2PSNARK_App0BW 0.0 1.0 0.0
Eepsites_App0BW 0.27 0.57 0.16
Eepsites_App0BW 0.2 0.48 0.32
Eepsites_App0BW 0.06 0.25 0.69
I2PSNARK_App0BW 0.06 0.79 0.15
I2PSNARK_App0BW 0.02 0.98 0.0
Eepsites_App0BW 0.02 0.95 0.03
I2PSNARK_App0BW 0.26 0.71 0.03
IRC_App0BW 0.23 0.45 0.32
Eepsites_App0BW 0.7 0.22 0.08
I2PSNARK_App0BW 0.06 0.89 0.05
I2PSNARK_App0BW 0.06 0.82 0.12
I2PSNARK_App0BW 0.04 0.86 0.1
IRC_App0BW 0.47 0.39 0.14
I2PSNARK_App0BW 0.04 0.87 0.09
IRC_App0BW 0.45 0.17 0.38
I2PSNARK_App0BW 0.35 0.42 0.23
Eepsites_App0BW 0.47 0.37 0.16
I2PSNARK_App0BW 0.03333333333333334 0.8666666666666667 0.10000000000000002
Eepsites_App0BW 0.1 0.68 0.22
IRC_App0BW 0.42 0.27 0.31
I2PSNARK_App0BW 0.0 1.0 0.0
Eepsites_App0BW 0.47 0.28 0.25
IRC_App0BW 0.3 0.32 0.38
I2PSNARK_App0BW 0.17 0.81 0.02
I2PSNARK_App0BW 0.0 1.0 0.0
Eepsites_App0BW 0.43 0.21 0.36
I2PSNARK_App0BW 0.06 0.84 0.1
I2PSNARK_App0BW 0.01 0.99 0.0
I2PSNARK_App0BW 0.0 0.96 0.04
I2PSNARK_App0BW 0.1 0.9 0.0
IRC_App0BW 0.31 0.6 0.09
Eepsites_App0BW 0.33 0.37 0.3
IRC_App0BW 0.54 0.3 0.16
IRC_App0BW 0.31 0.17 0.52
Eepsites_App0BW 0.29 0.45 0.26
IRC_App0BW 0.44 0.31 0.25
I2PSNARK_App0BW 0.14 0.84 0.02
I2PSNARK_App0BW 0.0 1.0 0.0
I2PSNARK_App0BW 0.01 0.99 0.0
I2PSNARK_App0BW 0.34 0.52 0.14
I2PSNARK_App0BW 0.34 0.47 0.19
I2PSNARK_App0BW 0.03 0.94 0.03
I2PSNARK_App0BW 0.06 0.9 0.04
I2PSNARK_App0BW 0.07 0.93 0.0
I2PSNARK_App0BW 0.0 0.99 0.01
I2PSNARK_App0BW 0.18 0.81 0.01
I2PSNARK_App0BW 0.01 0.97 0.02
IRC_App0BW 0.25 0.05 0.7
I2PSNARK_App0BW 0.06 0.87 0.07
Eepsites_App0BW 0.35 0.44 0.21
I2PSNARK_App0BW 0.0 0.99 0.01
I2PSNARK_App0BW 0.0 1.0 0.0
