@fold Actual I2PApp I2PApp0BW I2PApp80BW
I2PApp0BW 0.13 0.55 0.32
I2PApp 0.56 0.26 0.18
I2PApp80BW 0.0 0.28 0.72
I2PApp80BW 0.01 0.05 0.94
I2PApp80BW 0.0 0.19 0.81
I2PApp80BW 0.0 0.03 0.97
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.01 0.35 0.64
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.0 0.29 0.71
I2PApp80BW 0.01 0.28 0.71
I2PApp0BW 0.0 0.91 0.09
I2PApp80BW 0.0 0.5 0.5
I2PApp80BW 0.0 0.01 0.99
I2PApp0BW 0.0 0.7 0.3
I2PApp80BW 0.0 0.43 0.57
I2PApp0BW 0.0 0.8 0.2
I2PApp0BW 0.03 0.65 0.32
I2PApp0BW 0.0 0.52 0.48
I2PApp0BW 0.0 0.72 0.28
I2PApp80BW 0.0 0.35 0.65
I2PApp80BW 0.02 0.24 0.74
I2PApp80BW 0.01 0.33 0.66
I2PApp80BW 0.0 0.2 0.8
I2PApp80BW 0.04 0.13 0.83
I2PApp80BW 0.0 0.04 0.96
I2PApp0BW 0.0 0.71 0.29
I2PApp80BW 0.0 0.3 0.7
I2PApp80BW 0.01 0.0 0.99
I2PApp0BW 0.0 0.97 0.03
I2PApp80BW 0.0 0.07 0.93
I2PApp0BW 0.0 0.97 0.03
I2PApp80BW 0.02 0.08 0.9
I2PApp80BW 0.05 0.18 0.77
I2PApp80BW 0.02 0.11 0.87
I2PApp80BW 0.0 0.0 1.0
I2PApp0BW 0.0 0.98 0.02
I2PApp80BW 0.01 0.0 0.99
I2PApp80BW 0.0 0.04 0.96
I2PApp80BW 0.0 0.33 0.67
I2PApp80BW 0.02 0.02 0.96
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.05 0.57 0.38
I2PApp80BW 0.01 0.12 0.87
I2PApp80BW 0.0 0.11 0.89
I2PApp80BW 0.02 0.01 0.97
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.02 0.98
I2PApp0BW 0.03 0.63 0.34
I2PApp0BW 0.01 0.77 0.22
I2PApp80BW 0.01 0.14 0.85
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.05 0.95
I2PApp80BW 0.03 0.03 0.94
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.2 0.8
I2PApp80BW 0.01 0.0 0.99
I2PApp0BW 0.02 0.69 0.29
I2PApp0BW 0.0 0.3 0.7
I2PApp0BW 0.09 0.67 0.24
I2PApp80BW 0.0 0.13 0.87
I2PApp80BW 0.0 0.12 0.88
I2PApp80BW 0.0 0.09 0.91
I2PApp0BW 0.0 0.72 0.28
I2PApp80BW 0.11 0.38 0.51
I2PApp80BW 0.0 0.21 0.79
I2PApp0BW 0.01 0.38 0.61
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.13 0.87
I2PApp80BW 0.01 0.02 0.97
I2PApp80BW 0.0 0.0 1.0
I2PApp0BW 0.0 0.92 0.08
I2PApp0BW 0.0 0.82 0.18
I2PApp80BW 0.0 0.0 1.0
I2PApp0BW 0.0 0.95 0.05
I2PApp0BW 0.0 0.54 0.46
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.06 0.94
I2PApp0BW 0.01 0.43 0.56
I2PApp0BW 0.0 0.9 0.1
I2PApp80BW 0.0 0.04 0.96
I2PApp80BW 0.01 0.03 0.96
I2PApp80BW 0.0 0.11 0.89
I2PApp0BW 0.0 0.94 0.06
I2PApp80BW 0.0 0.03 0.97
I2PApp80BW 0.0 0.04 0.96
I2PApp0BW 0.07 0.22 0.71
I2PApp 0.61 0.09 0.3
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.0 0.03 0.97
I2PApp0BW 0.02 0.44 0.54
I2PApp0BW 0.04 0.71 0.25
I2PApp0BW 0.03 0.67 0.3
I2PApp0BW 0.02 0.51 0.47
I2PApp80BW 0.03 0.17 0.8
I2PApp0BW 0.02 0.42 0.56
I2PApp0BW 0.01 0.39 0.6
I2PApp80BW 0.0 0.03 0.97
I2PApp0BW 0.0 0.7 0.3
I2PApp80BW 0.0 0.01 0.99
I2PApp80BW 0.0 0.05 0.95
I2PApp80BW 0.0 0.0 1.0
TorPT 0.1 0.07 0.83
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.0 1.0
I2PApp80BW 0.0 0.07 0.93
I2PApp0BW 0.01 0.37 0.62
I2PApp0BW 0.0 0.94 0.06
I2PApp80BW 0.0 0.06 0.94
